Plate	Well	GeneID	GeneSymbol	siRNAID
3	E08	3705	ITPK1	s223955
3	E09	10769	PLK2	s65
3	E10	3706	ITPKA	s7626
3	E11	9891	NUAK1	s89
3	E12	3707	ITPKB	s7629
3	E13	5562	PRKAA1	s101
3	E14	3716	JAK1	s7647
3	E15	30849	PIK3R4	s104
3	E16	3717	JAK2	s7650
3	E17	7272	TTK	s224757
3	E18	3718	JAK3	s7653
3	E19	4751	NEK2	s127
3	E20	3791	KDR	s7823
3	E21	1633	DCK	s187
3	E22	3795	KHK	s7829
3	F01	4217	MAP3K5	s8677
3	F02	5600	MAPK11	s11156
3	F03	4233	MET	s8701
3	F04	5601	MAPK9	s11159
3	F05	4246	SCGB2A1	s8730
3	F06	5602	MAPK10	s11162
3	F07	4293	MAP3K9	s8806
3	F08	5603	MAPK13	s11165
3	F09	4294	MAP3K10	s8809
3	F10	5604	MAP2K1	s11168
3	F11	4296	MAP3K11	s8815
3	F12	5605	MAP2K2	s11171
3	F13	4342	MOS	s8920
3	F14	5606	MAP2K3	s11174
3	F15	4354	MPP1	s8941
3	F16	5607	MAP2K5	s11177
3	F17	4355	MPP2	s8944
3	F18	5608	MAP2K6	s11180
3	F19	4356	MPP3	s8947
3	F20	5609	MAP2K7	s11183
3	F21	4486	MST1R	s8997
3	F22	5610	EIF2AK2	s11186
3	G01	6790	AURKA	s196
3	G02	3815	KIT	s7870
3	G03	1017	CDK2	s205
3	G04	8382	NME5	s15908
3	G05	221823	PRPS1L1	s214
3	G06	8394	PIP5K1A	s15931
3	G07	23683	PRKD3	s232
3	G08	8395	PIP5K1B	s15934
3	G09	2050	EPHB4	s244
3	G10	8396	PIP4K2B	s15937
3	G11	8767	RIPK2	s225036
3	G12	8408	ULK1	s15964
3	G13	701	BUB1B	s260
3	G14	8428	STK24	s15994
3	G15	8558	CDK10	s263
3	G16	8444	DYRK3	s16025
3	G17	657	BMPR1A	s281
3	G18	8445	DYRK2	s16028
3	G19	51447	IP6K2	s296
3	G20	1606	DGKA	s3912
3	G21	3654	IRAK1	s323
3	G22	1607	DGKB	s3915
3	H01	4593	MUSK	s224072
3	H02	5613	PRKX	s11195
3	H03	4598	MVK	s224075
3	H04	5616	PRKY	s11198
3	H05	4638	MYLK	s9194
3	H06	5631	PRPS1	s224421
3	H07	4750	NEK1	s224106
3	H08	5634	PRPS2	s11237
3	H09	4752	NEK3	s9446
3	H10	5635	PRPSAP1	s11240
3	H11	4830	NME1	s224121
3	H12	5636	PRPSAP2	s11243
3	H13	4831	NME2	s9592
3	H14	5681	PSKH1	s11325
3	H15	4833	NME4	s224123
3	H16	5747	PTK2	s11485
3	H17	4900	NRGN	s9724
3	H18	5753	PTK6	s11488
3	H19	4914	NTRK1	s224140
3	H20	5754	PTK7	s11491
3	H21	4915	NTRK2	s9749
3	H22	5756	TWF1	s11494
3	I01	5230	PGK1	s374
3	I02	1608	DGKG	s3918
3	I03	9833	MELK	s386
3	I04	1609	DGKQ	s3921
3	I05	5347	PLK1	s449
3	I06	1612	DAPK1	s3930
3	I07	983	CDC2	s464
3	I08	1716	DGUOK	s4072
3	I09	203	AK1	s470
3	I10	1760	DMPK	s223428
3	I11	80347	COASY	s479
3	I12	1796	DOK1	s4237
3	I13	1111	CHEK1	s503
3	I14	1841	DTYMK	s4358
3	I15	7084	TK2	s520
3	I16	1859	DYRK1A	s4400
3	I17	545	ATR	s535
3	I18	1969	EPHA2	s4565
3	I19	8491	MAP4K3	s552
3	I20	2011	MARK2	s4649
3	I21	1613	DAPK3	s558
3	I22	2041	EPHA1	s4720
3	J01	4916	NTRK3	s9752
3	J02	5832	ALDH18A1	s11634
3	J03	4919	ROR1	s9756
3	J04	5871	MAP4K2	s11688
3	J05	4920	ROR2	s9759
3	J06	5894	RAF1	s11750
3	J07	4921	DDR2	s9762
3	J08	5979	RET	s11936
3	J09	5058	PAK1	s10020
3	J10	6011	GRK1	s12026
3	J11	5062	PAK2	s10023
3	J12	6041	RNASEL	s12065
3	J13	5063	PAK3	s10026
3	J14	6093	ROCK1	s224546
3	J15	5108	PCM1	s10128
3	J16	6098	ROS1	s12113
3	J17	5127	PCTK1	s10157
3	J18	6102	RP2	s12122
3	J19	5128	PCTK2	s10160
3	J20	6195	RPS6KA1	s12274
3	J21	5129	PCTK3	s10163
3	J22	6196	RPS6KA2	s12277
3	K01	1956	EGFR	s564
3	K02	2042	EPHA3	s4723
3	K03	9261	MAPKAPK2	s570
3	K04	2043	EPHA4	s223491
3	K05	369	ARAF	s576
3	K06	2044	EPHA5	s4729
3	K07	4145	MATK	s585
3	K08	2045	EPHA7	s4732
3	K09	2475	FRAP1	s603
3	K10	2046	EPHA8	s223498
3	K11	2064	ERBB2	s612
3	K12	2047	EPHB1	s4738
3	K13	55781	RIOK2	s224387
3	K14	2048	EPHB2	s4741
3	K15	207	AKT1	s660
3	K16	2049	EPHB3	s4744
3	K17	5297	PI4KA	s710
3	K18	2051	EPHB6	s4747
3	K19	6446	SGK1	s741
3	K20	2065	ERBB3	s4779
3	K21	29110	TBK1	s762
3	K22	2066	ERBB4	s4782
3	L01	5156	PDGFRA	s10235
3	L02	6197	RPS6KA3	s12280
3	L03	5159	PDGFRB	s10241
3	L04	6198	RPS6KB1	s12283
3	L05	5163	PDK1	s10253
3	L06	6199	RPS6KB2	s12286
3	L07	5164	PDK2	s10256
3	L08	6259	RYK	s12391
3	L09	5165	PDK3	s10259
3	L10	6300	MAPK12	s12468
3	L11	5166	PDK4	s10262
3	L12	6416	MAP2K4	s12702
3	L13	5170	PDPK1	s10274
3	L14	6502	SKP2	s12893
3	L15	5211	PFKL	s10364
3	L16	6714	SRC	s13413
3	L17	5213	PFKM	s10370
3	L18	6725	SRMS	s13434
3	L19	5214	PFKP	s10373
3	L20	6732	SRPK1	s224685
3	L21	5218	CDK14	s10382
3	L22	6733	SRPK2	s13454
3	M01	5591	PRKDC	s774
3	M02	2185	PTK2B	s223513
3	M03	10114	HIPK3	s223084
3	M04	2241	FER	s5110
3	M05	25	ABL1	s865
3	M06	2242	FES	s5113
3	M07	27	ABL2	s871
3	M08	2260	FGFR1	s5165
3	M09	90	ACVR1	s975
3	M10	2261	FGFR3	s5168
3	M11	91	ACVR1B	s978
3	M12	2263	FGFR2	s5174
3	M13	92	ACVR2A	s981
3	M14	2264	FGFR4	s223533
3	M15	93	ACVR2B	s984
3	M16	2268	FGR	s5186
3	M17	94	ACVRL1	s987
3	M18	2321	FLT1	s5288
3	M19	132	ADK	s1080
3	M20	2322	FLT3	s5291
3	M21	156	ADRBK1	s1128
3	M22	2324	FLT4	s5295
3	N01	5232	PGK2	s10404
3	N02	6787	NEK4	s13565
3	N03	5260	PHKG1	s10449
3	N04	6788	STK3	s13568
3	N05	5261	PHKG2	s10452
3	N06	6789	STK4	s13571
3	N07	5286	PIK3C2A	s10509
3	N08	6792	CDKL5	s13574
3	N09	5287	PIK3C2B	s10512
3	N10	6793	STK10	s13577
3	N11	5288	PIK3C2G	s10515
3	N12	6794	STK11	s13580
3	N13	5289	PIK3C3	s10518
3	N14	6795	AURKC	s13583
3	N15	5290	PIK3CA	s10521
3	N16	6850	SYK	s13680
3	N17	5291	PIK3CB	s10524
3	N18	6872	TAF1	s13731
3	N19	5292	PIM1	s10527
3	N20	6885	MAP3K7	s13767
3	N21	5293	PIK3CD	s10530
3	N22	7006	TEC	s13971
3	O01	157	ADRBK2	s1131
3	O02	2444	FRK	s5364
3	O03	204	AK2	s1210
3	O04	2534	FYN	s5435
3	O05	208	AKT2	s223500
3	O06	2580	GAK	s5528
3	O07	238	ALK	s1270
3	O08	2584	GALK1	s5540
3	O09	269	AMHR2	s1326
3	O10	2585	GALK2	s5543
3	O11	472	ATM	s1709
3	O12	2645	GCK	s5649
3	O13	558	AXL	s1846
3	O14	2646	GCKR	s5652
3	O15	640	BLK	s1995
3	O16	2710	GK	s223728
3	O17	658	BMPR1B	s2042
3	O18	2712	GK2	s5788
3	O19	659	BMPR2	s2045
3	O20	2868	GRK4	s6085
3	O21	660	BMX	s2048
3	O22	2869	GRK5	s6088
3	P01	5294	PIK3CG	s10533
3	P02	7010	TEK	s224717
3	P03	5298	PI4KB	s10542
3	P04	7016	TESK1	s224720
3	P05	5305	PIP4K2A	s10551
3	P06	7046	TGFBR1	s14072
3	P07	5313	PKLR	s10569
3	P08	7048	TGFBR2	s14078
3	P09	5315	PKM2	s10575
3	P10	7075	TIE1	s14141
3	P11	5361	PLXNA1	s10697
3	P12	7083	TK1	s14159
3	P13	5362	PLXNA2	s10700
3	P14	7175	TPR	s14354
3	P15	5365	PLXNB3	s10706
3	P16	7294	TXK	s14533
3	P17	5563	PRKAA2	s11057
3	P18	7297	TYK2	s14536
3	P19	5566	PRKACA	s11066
3	P20	7301	TYRO3	s14545
3	P21	5567	PRKACB	s11069
3	P22	7371	UCK2	s14670
4	A01	7443	VRK1	s14821
4	A02	10298	PAK4	s20135
4	A03	7444	VRK2	s224777
4	A04	10420	TESK2	s20379
4	A05	7525	YES1	s14956
4	A06	10461	MERTK	s20473
4	A07	7535	ZAP70	s14974
4	A08	10494	STK25	s20569
4	A09	7786	MAP3K12	s15345
4	A10	10519	CIB1	s20617
4	A11	7867	MAPKAPK3	s15428
4	A12	10595	ERN2	s20800
4	A13	8295	TRRAP	s15797
4	A14	10645	CAMKK2	s20926
4	A15	8317	CDC7	s15827
4	A16	10654	PMVK	s20943
4	A17	8476	CDC42BPA	s16097
4	A18	10733	PLK4	s21084
4	A19	8503	PIK3R3	s16152
4	A20	10746	MAP3K2	s21117
4	A21	8517	IKBKG	s16187
4	A22	10783	NEK6	s21184
4	B01	51232	CRIM1	s27728
4	B02	85481	PSKH2	s40076
4	B03	51265	CDKL3	s27798
4	B04	89882	TPD52L3	s195534
4	B05	51314	TXNDC3	s27930
4	B06	90956	ADCK2	s40537
4	B07	51347	TAOK3	s27995
4	B08	91754	NEK9	s40772
4	B09	51530	ZC3HC1	s28277
4	B10	91807	MYLK3	s40787
4	B11	54998	AURKAIP1	s29954
4	B12	92335	STRADA	s40922
4	B13	55224	ETNK2	s30486
4	B14	112464	PRKCDBP	s195582
4	B15	55229	PANK4	s30501
4	B16	114783	LMTK3	s41589
4	B17	55300	PI4K2B	s30682
4	B18	114790	STK11IP	s41610
4	B19	55312	RFK	s224358
4	B20	114836	SLAMF6	s41679
4	B21	55351	STK32B	s30805
4	B22	115701	ALPK2	s41849
4	C01	8525	DGKZ	s16204
4	C02	10922	FASTK	s21478
4	C03	8526	DGKE	s16207
4	C04	11011	TLK2	s21679
4	C05	8527	DGKD	s16210
4	C06	11035	RIPK3	s21741
4	C07	8536	CAMK1	s16237
4	C08	11200	CHEK2	s22120
4	C09	8550	MAPKAPK5	s16279
4	C10	11213	IRAK3	s22134
4	C11	8566	PDXK	s16311
4	C12	11252	PACSIN2	s22215
4	C13	8567	MADD	s225001
4	C14	51678	MPP6	s28518
4	C15	8569	MKNK1	s16320
4	C16	51701	NLK	s28544
4	C17	8573	CASK	s16329
4	C18	51727	CMPK1	s28583
4	C19	8576	STK16	s16338
4	C20	51755	CRKRS	s28622
4	C21	8621	CDC2L5	s16398
4	C22	51765	MST4	s28643
4	D01	55359	STYK1	s30823
4	D02	117283	IP6K3	s42155
4	D03	55361	PI4K2A	s30826
4	D04	118788	PIK3AP1	s42243
4	D05	55437	STRADB	s30874
4	D06	120892	LRRK2	s42414
4	D07	83732	RIOK1	s38155
4	D08	122011	CSNK1A1L	s42513
4	D09	83903	GSG2	s38321
4	D10	122481	AK7	s42535
4	D11	83931	STK40	s38327
4	D12	127933	UHMK1	s43239
4	D13	83942	TSSK1B	s38354
4	D14	130106	CIB4	s43474
4	D15	83983	TSSK6	s38367
4	D16	130399	ACVR1C	s43498
4	D17	84254	CAMKK1	s38734
4	D18	131890	GRK7	s43647
4	D19	84446	BRSK1	s39017
4	D20	132158	GLYCTK	s43671
4	D21	84451	KIAA1804	s39032
4	D22	136371	ASB10	s44004
4	E01	8631	SKAP1	s16421
4	E02	51776	ZAK	s28652
4	E03	8649	MAPKSP1	s225014
4	E04	53354	PANK1	s28719
4	E05	8711	TNK1	s16595
4	E06	53834	FGFRL1	s28781
4	E07	8737	RIPK1	s16652
4	E08	53944	CSNK1G1	s28822
4	E09	8780	RIOK3	s16727
4	E10	54101	RIPK4	s28864
4	E11	8798	DYRK4	s16766
4	E12	54861	SNRK	s224322
4	E13	8814	CDKL1	s16805
4	E14	54899	PXK	s29711
4	E15	8844	KSR1	s16886
4	E16	54963	UCKL1	s29867
4	E17	11040	PIM2	s21749
4	E18	54986	ULK4	s29924
4	E19	11113	CIT	s223194
4	E20	11284	PNKP	s22287
4	E21	11183	MAP4K5	s22078
4	E22	11329	STK38	s22338
4	F01	84630	TTBK1	s39213
4	F02	138429	PIP5KL1	s44113
4	F03	55450	CAMK2N1	s30877
4	F04	138474	TAF1L	s44116
4	F05	55500	ETNK1	s30892
4	F06	139189	DGKK	s44176
4	F07	55558	PLXNA3	s224372
4	F08	139728	PNCK	s44236
4	F09	55561	CDC42BPG	s30984
4	F10	140609	NEK7	s44316
4	F11	55577	NAGK	s31008
4	F12	140901	STK35	s44460
4	F13	55589	BMP2K	s31028
4	F14	143098	MPP7	s44505
4	F15	55681	SCYL2	s31240
4	F16	146057	TTBK2	s44813
4	F17	55750	AGK	s31414
4	F18	147746	HIPK4	s45053
4	F19	55872	PBK	s31707
4	F20	149420	PDIK1L	s45287
4	F21	56155	TEX14	s32016
4	F22	150094	SIK1	s45377
4	G01	11184	MAP4K1	s223205
4	G02	11344	TWF2	s22383
4	G03	8859	STK19	s225048
4	G04	22848	AAK1	s22494
4	G05	8877	SPHK1	s16958
4	G06	22853	LMTK2	s22506
4	G07	8899	PRPF4B	s17018
4	G08	22858	ICK	s22515
4	G09	8986	RPS6KA4	s17139
4	G10	22983	MAST1	s22770
4	G11	8999	CDKL2	s17165
4	G12	23012	STK38L	s22827
4	G13	9020	MAP3K14	s17187
4	G14	23031	MAST3	s22870
4	G15	9024	BRSK2	s17198
4	G16	23043	TNIK	s22906
4	G17	9060	PAPSS2	s17280
4	G18	23049	SMG1	s223561
4	G19	9061	PAPSS1	s17283
4	G20	23097	CDK19	s23029
4	G21	9064	MAP3K6	s17289
4	G22	23118	MAP3K7IP2	s23074
4	H01	56848	SPHK2	s32284
4	H02	152110	NEK10	s45662
4	H03	56924	PAK6	s32406
4	H04	154043	CNKSR3	s45839
4	H05	56990	CDC42SE2	s32544
4	H06	158798	AKAP14	s46115
4	H07	57118	CAMK1D	s32716
4	H08	160851	DGKH	s46228
4	H09	57144	PAK7	s32773
4	H10	166614	DCLK2	s46618
4	H11	57147	SCYL3	s32779
4	H12	197258	FUK	s47085
4	H13	57172	CAMK1G	s32828
4	H14	197259	MLKL	s47088
4	H15	57396	CLK4	s32987
4	H16	202374	STK32A	s47444
4	H17	57410	SCYL1	s33014
4	H18	203054	ADCK5	s47462
4	H19	57538	ALPK3	s33260
4	H20	203447	NRK	s47518
4	H21	57551	TAOK1	s224471
4	H22	204851	HIPK1	s47548
4	I01	9113	LATS1	s17393
4	I02	23129	PLXND1	s23095
4	I03	9146	HGS	s17481
4	I04	23178	PASK	s23212
4	I05	9149	DYRK1B	s17490
4	I06	23235	SIK2	s23356
4	I07	9162	DGKI	s17512
4	I08	23300	ATMIN	s23501
4	I09	9175	MAP3K13	s17534
4	I10	23396	PIP5K1C	s23731
4	I11	9201	DCLK1	s17585
4	I12	23548	TTC33	s24063
4	I13	9212	AURKB	s17612
4	I14	23552	CCRK	s24075
4	I15	9223	MAGI1	s17636
4	I16	23604	DAPK2	s24189
4	I17	9252	RPS6KA5	s17692
4	I18	23613	ZMYND8	s24203
4	I19	9258	MFHAS1	s17707
4	I20	23617	TSSK2	s24209
4	I21	9262	STK17B	s17710
4	I22	23654	PLXNB2	s24287
4	J01	57761	TRIB3	s33709
4	J02	225689	MAPK15	s48271
4	J03	57787	MARK4	s33718
4	J04	253430	IPMK	s48412
4	J05	58496	LY6G5B	s33862
4	J06	255239	ANKK1	s48637
4	J07	58538	MPP4	s33941
4	J08	256356	GK5	s48766
4	J09	60385	TSKS	s34053
4	J10	260425	MAGI3	s48978
4	J11	64080	RBKS	s34395
4	J12	282974	STK32C	s49076
4	J13	64089	SNX16	s34410
4	J14	283455	KSR2	s49245
4	J15	64122	FN3K	s34478
4	J16	283629	TSSK4	s49317
4	J17	64398	MPP5	s34687
4	J18	284086	NEK8	s49486
4	J19	64768	IPPK	s34897
4	J20	285220	EPHA6	s49854
4	J21	64781	CERK	s34930
4	J22	340371	NRBP2	s50709
4	K01	9263	STK17A	s17713
4	K02	23677	SH3BP4	s24314
4	K03	9344	TAOK2	s17866
4	K04	23678	SGK3	s24317
4	K05	9448	MAP4K4	s18096
4	K06	23729	SHPK	s24335
4	K07	9451	EIF2AK3	s18102
4	K08	25778	DSTYK	s24469
4	K09	9463	PICK1	s18129
4	K10	25865	PRKD2	s24645
4	K11	9465	AKAP7	s18135
4	K12	25989	ULK3	s24887
4	K13	9467	SH3BP5	s18141
4	K14	26007	DAK	s24920
4	K15	9475	ROCK2	s18162
4	K16	26228	STAP1	s25254
4	K17	9578	CDC42BPB	s18402
4	K18	26289	AK5	s25383
4	K19	9590	AKAP12	s18435
4	K20	26524	LATS2	s25504
4	K21	9625	AATK	s18495
4	K22	26576	SRPK3	s25546
4	L01	64799	IQCH	s34972
4	L02	341676	NEK5	s223899
4	L03	65018	PINK1	s35167
4	L04	344387	CDKL4	s51060
4	L05	65061	CDK15	s35181
4	L06	347736	NME9	s51302
4	L07	65125	WNK1	s35234
4	L08	388228	SBK1	s52073
4	L09	65220	NADK	s35240
4	L10	389840	MAP3K15	s52569
4	L11	65266	WNK4	s35276
4	L12	415116	PIM3	s53947
4	L13	65267	WNK3	s35279
4	L14	440275	EIF2AK4	s54068
4	L15	65268	WNK2	s35282
4	L16	4832	NME3	s194658
4	L17	65975	STK33	s35285
4	L18	9088	PKMYT1	s194985
4	L19	79012	CAMKV	s35419
4	L20	2081	ERN1	s200431
4	L21	79646	PANK3	s35999
4	L22	284656	EPHA10	s200588
4	M01	9641	IKBKE	s18537
4	M02	26750	RPS6KC1	s25625
4	M03	9706	ULK2	s18705
4	M04	26993	AKAP8L	s25668
4	M05	9748	SLK	s18813
4	M06	27010	TPK1	s25693
4	M07	9807	IP6K1	s18958
4	M08	27102	EIF2AK1	s25823
4	M09	9829	DNAJC6	s19015
4	M10	27148	STK36	s25907
4	M11	9863	MAGI2	s19099
4	M12	27231	ITGB1BP3	s25996
4	M13	9874	TLK1	s19123
4	M14	27330	RPS6KA6	s223753
4	M15	9902	MRC2	s19189
4	M16	27347	STK39	s26208
4	M17	9942	XYLB	s225190
4	M18	28951	TRIB2	s26280
4	M19	9943	OXSR1	s19303
4	M20	28996	HIPK2	s26382
4	M21	10000	AKT3	s19428
4	M22	29763	PACSIN3	s26563
4	N02	5364	PLXNB1	s10703
4	N03	79705	LRRK1	s36139
4	N04	23387	SIK3	s225957
4	N06	54103	PION	s28870
4	N07	79837	PIP4K2C	s36448
4	N08	54981	C9orf95	s29915
4	N09	79858	NEK11	s36502
4	N10	55277	FGGY	s30616
4	N11	79877	DCAKD	s36552
4	N12	55620	STAP2	s31095
4	N13	79934	ADCK4	s36677
4	N14	56911	MAP3K7CL	s32373
4	N15	80025	PANK2	s36848
4	N16	79810	PTCD2	s36382
4	N17	80122	MAP3K19	s36923
4	N18	79906	MORN1	s36620
4	N19	80201	HKDC1	s37045
4	N20	80851	SH3BP5L	s37443
4	N21	80216	ALPK1	s37073
4	N22	84284	NTPCR	s38814
4	O01	10020	GNE	s223068
4	O02	29904	EEF2K	s26677
4	O03	10087	COL4A3BP	s19626
4	O04	29922	NME7	s26707
4	O05	10110	SGK2	s19674
4	O06	29941	PKN3	s26752
4	O07	10128	LRPPRC	s19710
4	O08	29959	NRBP1	s26798
4	O09	10154	PLXNC1	s19776
4	O10	29993	PACSIN1	s223836
4	O11	10188	TNK2	s19851
4	O12	30811	HUNK	s26909
4	O13	10201	NME6	s19884
4	O14	50488	MINK1	s27005
4	O15	10221	TRIB1	s19941
4	O16	50808	AK3	s27103
4	O17	10256	CNKSR1	s20037
4	O18	51086	TNNI3K	s27390
4	O19	10270	AKAP8	s20069
4	O20	51135	IRAK4	s27528
4	O21	10295	BCKDK	s20126
4	O22	51231	VRK3	s27725
4	P01	80271	ITPKC	s37151
4	P02	91156	IGFN1	s40589
4	P03	80342	TRAF3IP3	s37259
4	P04	91584	PLXNA4	s40697
4	P05	80852	GRIP2	s37446
4	P06	124923	FLJ25006	s42819
4	P07	81629	TSSK3	s37746
4	P09	81788	NUAK2	s37780
4	P10	158067	AK8	s46029
4	P11	83440	ADPGK	s37908
4	P12	167359	NIM1	s46663
4	P13	83549	UCK1	s38002
4	P14	169436	C9orf96	s46750
4	P15	83694	RPS6KL1	s38110
4	P16	283284	IGSF22	s49172
4	P17	84930	MASTL	s39686
4	P18	340156	MYLK4	s50671
4	P19	85366	MYLK2	s39932
4	P20	347359	BMP2KL	s51233
4	P21	85443	DCLK3	s40004
4	P22	374872	C19orf35	s51596
5	A01	1119	CHKA	s3009
5	A02	673	BRAF	s2082
5	A03	1147	CHUK	s3078
5	A04	695	BTK	s2126
5	A05	1152	CKB	s3084
5	A06	699	BUB1	s2132
5	A07	1158	CKM	s3096
5	A08	780	DDR1	s2300
5	A09	1159	CKMT1B	s223239
5	A10	801	CALM1	s2342
5	A11	1160	CKMT2	s3102
5	A12	805	CALM2	s2345
5	A13	1195	CLK1	s3164
5	A14	808	CALM3	s224868
5	A15	1196	CLK2	s3167
5	A16	814	CAMK4	s2357
5	A17	1198	CLK3	s3170
5	A18	815	CAMK2A	s2360
5	A19	1263	PLK3	s223278
5	A20	816	CAMK2B	s2363
5	A21	1326	MAP3K8	s3385
5	A22	817	CAMK2D	s2366
5	B01	2870	GRK6	s6092
5	B02	5568	PRKACG	s11073
5	B03	2872	MKNK2	s6095
5	B04	5578	PRKCA	s11094
5	B05	2931	GSK3A	s6238
5	B06	5579	PRKCB	s11097
5	B07	2932	GSK3B	s6241
5	B08	5580	PRKCD	s11100
5	B09	2987	GUK1	s194482
5	B10	5581	PRKCE	s11103
5	B11	3055	HCK	s6481
5	B12	5582	PRKCG	s11106
5	B13	3098	HK1	s6559
5	B14	5583	PRKCH	s11109
5	B15	3099	HK2	s6562
5	B16	5584	PRKCI	s11112
5	B17	3101	HK3	s6565
5	B18	5585	PKN1	s11115
5	B19	3480	IGF1R	s223918
5	B20	5586	PKN2	s11118
5	B21	3551	IKBKB	s223927
5	B22	5587	PRKD1	s11121
5	C01	1432	MAPK14	s3587
5	C02	818	CAMK2G	s2369
5	C03	1436	CSF1R	s3596
5	C04	914	CD2	s2565
5	C05	1445	CSK	s3614
5	C06	984	CDK11B	s2734
5	C07	1452	CSNK1A1	s3626
5	C08	1018	CDK3	s2821
5	C09	1453	CSNK1D	s3629
5	C10	1019	CDK4	s2824
5	C11	1455	CSNK1G2	s3632
5	C12	1020	CDK5	s2827
5	C13	1456	CSNK1G3	s3635
5	C14	1022	CDK7	s2830
5	C15	1457	CSNK2A1	s3638
5	C16	1024	CDK8	s2833
5	C17	1459	CSNK2A2	s3641
5	C18	1025	CDK9	s2836
5	C19	5157	PDGFRL	s224220
5	C20	3611	ILK	s7406
5	C21	5891	MOK	s20
5	C22	3643	INSR	s7479
5	D01	3932	LCK	s8108
5	D02	5588	PRKCQ	s11124
5	D03	3984	LIMK1	s8190
5	D04	5589	PRKCSH	s11127
5	D05	3985	LIMK2	s8193
5	D06	5590	PRKCZ	s11130
5	D07	4058	LTK	s8335
5	D08	5592	PRKG1	s11133
5	D09	4067	LYN	s8357
5	D10	5593	PRKG2	s11136
5	D11	4117	MAK	s8471
5	D12	5594	MAPK1	s11139
5	D13	4139	MARK1	s8513
5	D14	5595	MAPK3	s11142
5	D15	4140	MARK3	s8516
5	D16	5596	MAPK4	s224400
5	D17	4214	MAP3K1	s8669
5	D18	5597	MAPK6	s11148
5	D19	4215	MAP3K3	s8672
5	D20	5598	MAPK7	s11151
5	D21	4216	MAP3K4	s8675
5	D22	5599	MAPK8	s11154
5	E01	7465	WEE1	s23
5	E02	3645	INSRR	s7482
5	E03	23139	MAST2	s44
5	E04	3656	IRAK2	s223946
5	E05	1021	CDK6	s53
5	E06	3702	ITK	s7615
5	E07	1454	CSNK1E	s223349
5	E08	3705	ITPK1	s7624
5	E09	10769	PLK2	s66
5	E10	3706	ITPKA	s7627
5	E11	9891	NUAK1	s90
5	E12	3707	ITPKB	s7630
5	E13	5562	PRKAA1	s102
5	E14	3716	JAK1	s7648
5	E15	30849	PIK3R4	s105
5	E16	3717	JAK2	s7651
5	E17	7272	TTK	s224756
5	E18	3718	JAK3	s7654
5	E19	4751	NEK2	s128
5	E20	3791	KDR	s7824
5	E21	1633	DCK	s188
5	E22	3795	KHK	s7830
5	F01	4217	MAP3K5	s8678
5	F02	5600	MAPK11	s11157
5	F03	4233	MET	s8702
5	F04	5601	MAPK9	s11160
5	F05	4246	SCGB2A1	s224040
5	F06	5602	MAPK10	s11163
5	F07	4293	MAP3K9	s8807
5	F08	5603	MAPK13	s11166
5	F09	4294	MAP3K10	s8810
5	F10	5604	MAP2K1	s11169
5	F11	4296	MAP3K11	s8816
5	F12	5605	MAP2K2	s11172
5	F13	4342	MOS	s8921
5	F14	5606	MAP2K3	s11175
5	F15	4354	MPP1	s8942
5	F16	5607	MAP2K5	s11178
5	F17	4355	MPP2	s8945
5	F18	5608	MAP2K6	s11181
5	F19	4356	MPP3	s8948
5	F20	5609	MAP2K7	s11184
5	F21	4486	MST1R	s8998
5	F22	5610	EIF2AK2	s11187
5	G01	6790	AURKA	s197
5	G02	3815	KIT	s7871
5	G03	1017	CDK2	s206
5	G04	8382	NME5	s15909
5	G05	221823	PRPS1L1	s215
5	G06	8394	PIP5K1A	s15932
5	G07	23683	PRKD3	s233
5	G08	8395	PIP5K1B	s15935
5	G09	2050	EPHB4	s245
5	G10	8396	PIP4K2B	s15938
5	G11	8767	RIPK2	s225035
5	G12	8408	ULK1	s15965
5	G13	701	BUB1B	s261
5	G14	8428	STK24	s15995
5	G15	8558	CDK10	s264
5	G16	8444	DYRK3	s16026
5	G17	657	BMPR1A	s282
5	G18	8445	DYRK2	s16029
5	G19	51447	IP6K2	s224205
5	G20	1606	DGKA	s3913
5	G21	3654	IRAK1	s324
5	G22	1607	DGKB	s3916
5	H01	4593	MUSK	s224071
5	H02	5613	PRKX	s224411
5	H03	4598	MVK	s9098
5	H04	5616	PRKY	s11199
5	H05	4638	MYLK	s9195
5	H06	5631	PRPS1	s11235
5	H07	4750	NEK1	s224108
5	H08	5634	PRPS2	s11238
5	H09	4752	NEK3	s9447
5	H10	5635	PRPSAP1	s11241
5	H11	4830	NME1	s9590
5	H12	5636	PRPSAP2	s11244
5	H13	4831	NME2	s224122
5	H14	5681	PSKH1	s11326
5	H15	4833	NME4	s9596
5	H16	5747	PTK2	s11486
5	H17	4900	NRGN	s224138
5	H18	5753	PTK6	s11489
5	H19	4914	NTRK1	s9747
5	H20	5754	PTK7	s224470
5	H21	4915	NTRK2	s9750
5	H22	5756	TWF1	s11495
5	I01	5230	PGK1	s375
5	I02	1608	DGKG	s223379
5	I03	9833	MELK	s387
5	I04	1609	DGKQ	s3922
5	I05	5347	PLK1	s450
5	I06	1612	DAPK1	s3931
5	I07	983	CDC2	s465
5	I08	1716	DGUOK	s4073
5	I09	203	AK1	s471
5	I10	1760	DMPK	s4166
5	I11	80347	COASY	s480
5	I12	1796	DOK1	s4238
5	I13	1111	CHEK1	s504
5	I14	1841	DTYMK	s4359
5	I15	7084	TK2	s521
